出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
1131117,11310,2908,特力,貿易百貨,2798039,3085499,2624842,-9.316483331,6.598378111901592,30601004,29666136,3.1512968187026447,-
1131117,11310,2910,統領,貿易百貨,39861,47654,40685,-16.35329668,-2.025316456,497980,462496,7.672282571092507,-
1131117,11310,2911,麗嬰房,貿易百貨,284036,208783,302407,36.04364340008526,-6.074925514,2291629,2511191,-8.743341307,-
1131117,11310,2912,統一超,貿易百貨,28620789,28721242,26942620,-0.349751588,6.228677835,280413619,262534628,6.8101458219827675,-
1131117,11310,2913,農林,貿易百貨,41188,39871,30320,3.3031526673522107,35.84432718,350163,320082,9.397904287,-
1131117,11310,2915,潤泰全,貿易百貨,204615,224828,184815,-8.990428238,10.713416118821524,2254415,2292830,-1.675440395,-
1131117,11310,2923,鼎固-KY,建材營造,364898,332798,212228,9.645490657996742,71.93678496711084,8006997,7658545,4.549845956379443,本月營收增加主係本月新樓盤交房增加所致。
1131117,11310,2929,淘帝-KY,貿易百貨,269528,157477,306336,71.15388278923271,-12.01556461,1576121,1789070,-11.9027763,-
1131117,11310,2939,永邑-KY,貿易百貨,35119,23735,34142,47.962923951969664,2.8615781149317554,224355,331120,-32.24359749,-
1131117,11310,2945,三商家購,貿易百貨,1293381,1238277,1198860,4.450054390092039,7.884240028026626,11893274,11714336,1.5275129550663393,-
1131117,11310,3002,歐格,電腦及週邊設備業,36871,40163,40621,-8.19659886,-9.231678196,502921,515181,-2.379746147,-
1131117,11310,3003,健和興,電子零組件業,404365,380260,332592,6.339083784778835,21.57989368355222,3760054,3490406,7.725405010190792,-
1131117,11310,3004,豐達科,鋼鐵工業,287348,284080,277839,1.1503801745987046,3.422485684155212,2856942,2484689,14.98187499522073,-
1131117,11310,3005,神基,電腦及週邊設備業,3008903,3099271,3176427,-2.915782453,-5.273976074,29504122,28995410,1.7544569985387342,-
1131117,11310,3006,晶豪科,半導體業,1146747,1234788,1079154,-7.130049855,6.263517533178768,11477066,9798802,17.12723657443022,-
1131117,11310,3008,大立光,光電業,6546847,6523997,6319422,0.35024540937097304,3.598825968577506,47794413,37278615,28.20866064900748,-
1131117,11310,3010,華立,電子通路業,6611892,6816781,6095725,-3.005656189,8.467688420983558,66430137,55660284,19.34925987801284,-
1131117,11310,3011,今皓,電子零組件業,90714,111747,103572,-18.8219818,-12.4145522,970366,979645,-0.947179846,-
1131117,11310,3013,晟銘電,電腦及週邊設備業,773935,825693,678312,-6.268431487,14.09720010850464,7501733,5333614,40.65009203890645,-
1131117,11310,3014,聯陽,半導體業,592935,638504,493295,-7.13683861,20.198866803839486,5585534,5319782,4.995543050448308,-
1131117,11310,3015,全漢,電子零組件業,935103,1043734,1042266,-10.40792003,-10.2817323,9662359,11326533,-14.69270429,-
1131117,11310,3016,嘉晶,半導體業,342462,350941,346515,-2.416075637,-1.169646336,3475065,3556749,-2.296591635,-
1131117,11310,3017,奇鋐,電腦及週邊設備業,7080952,6351281,5513752,11.488564275458762,28.423476427666678,57938178,47987999,20.7347237,-
1131117,11310,3018,隆銘綠能,其他電子業,72771,161733,36025,-55.00547198,102.00138792505204,698642,478345,46.053998682958955,新工案已陸續施作，故113年10月收入高於112年10月
1131117,11310,3019,亞光,光電業,2063567,2185365,1554174,-5.573348159,32.775802451977704,18793971,14555534,29.119075947333847,-
1131117,11310,3021,鴻名,電子零組件業,287911,311511,243383,-7.57597645,18.295443806675078,2933007,2454749,19.482969541896136,-
1131117,11310,3022,威強電,電腦及週邊設備業,509230,578569,582828,-11.98456882,-12.62773923,5711855,6509574,-12.25454999,-
1131117,11310,3023,信邦,電子零組件業,2805869,2858220,2603676,-1.831594489,7.765674377303474,27683847,28145843,-1.641436002,-
1131117,11310,3024,憶聲,光電業,311371,100591,151692,209.54160909027647,105.26527437175329,1461386,1330252,9.857831448477432,本月子公司建案完工開始交屋，使營收增加
1131117,11310,3025,星通,通信網路業,43317,89129,34343,-51.39965668,26.13050694464665,527825,434417,21.501920965339753,-
1131117,11310,3026,禾伸堂,電子零組件業,1080046,1108042,1030852,-2.526619027,4.772169040754638,10672818,11346396,-5.936492962,-
1131117,11310,3027,盛達,通信網路業,161063,161301,165979,-0.147550232,-2.961820471,1664406,1530838,8.725155764359128,-
1131117,11310,3028,增你強,電子通路業,2866824,3317649,2798823,-13.58868886,2.4296284545324944,30614711,27082483,13.04248210919213,-
1131117,11310,3029,零壹,資訊服務業,1695041,1794847,1186081,-5.560696817,42.91106593900417,14980967,11869567,26.21325613647069,-
1131117,11310,3030,德律,其他電子業,515132,557973,280850,-7.677970081,83.41890688979882,5378759,3410972,57.689919471634475,本月較去年同期增加83%，主因伺服器、半導體以及車電產業需求增加 累計較去年同期增加58%，主因電腦、伺服器及手機產業需求增加
1131117,11310,3031,佰鴻,光電業,68318,88028,82975,-22.39060299,-17.66435673,972534,936844,3.809599036765993,-
1131117,11310,3032,偉訓,電子零組件業,577364,589212,670983,-2.010821232,-13.95251445,6041360,6793704,-11.0741357,-
1131117,11310,3033,威健,電子通路業,7342662,9146303,5400290,-19.7198912,35.96792024132037,72334295,58100412,24.49876431168853,-
1131117,11310,3034,聯詠,半導體業,8522705,8918212,9525678,-4.434823931,-10.52915079,86047937,92800551,-7.276480503,-
1131117,11310,3035,智原,半導體業,930020,942900,926905,-1.365998515,0.3360646452441189,9042077,10068654,-10.19577195,-
1131117,11310,3036,文曄,電子通路業,98597074,84514548,67633958,16.66284247299057,45.78042881949922,796151367,472456764,68.51306355728246,收購Future Electronics、半導體產業循環的基期差異、公司市佔率的提升。
1131117,11310,3037,欣興,電子零組件業,10479818,10837646,8789447,-3.301713306,19.231824254699983,96472188,87136216,10.71422702128814,-
1131117,11310,3038,全台,光電業,284987,274727,311314,3.734616546608087,-8.456735001,3044154,3768239,-19.21547439,-
1131117,11310,3040,遠見,其他,11649,13180,13127,-11.61608498,-11.25923669,111192,129506,-14.14142974,-
1131117,11310,3041,揚智,半導體業,137394,140122,139937,-1.946874866,-1.817246332,1370182,1143343,19.839978029340276,無
1131117,11310,3042,晶技,電子零組件業,1164332,1299860,1090113,-10.42635361,6.808376746263919,10508908,8904600,18.016620623048762,-
1131117,11310,3043,科風,其他電子業,89310,68117,55860,31.112644420629213,59.88184747583244,691380,1201689,-42.46597913,"大客戶已消化庫存,陸續下單,故營收較去年同期增加"
1131117,11310,3044,健鼎,電子零組件業,5604038,5859996,5044757,-4.367886941,11.086381365841804,54362894,48955451,11.045640249540343,-
1131117,11310,3045,台灣大,通信網路業,15929971,15913075,14817542,0.10617683885735472,7.507513729335136,159152015,144566251,10.089328525230968,-
1131117,11310,3046,建碁,電腦及週邊設備業,405851,564454,388467,-28.09848101,4.475026192701053,6178238,4774547,29.399459257600775,-
1131117,11310,3047,訊舟,通信網路業,635277,613460,375697,3.556385094382682,69.09291264,5856576,3626505,61.49366952,子公司新市場出貨增加所致
1131117,11310,3048,益登,電子通路業,12074150,11284894,12037434,6.993915937535612,0.30501517183811766,92065598,87185865,5.5969313374364065,上述已依IFRS申報合併營收
1131117,11310,3049,精金,光電業,147323,146176,52224,0.7846705341506129,182.09826899509804,1182467,1204119,-1.798161145,本期營收較去年同期增加182.10，係客戶需求增加所致。
1131117,11310,3050,鈺德,光電業,98667,112195,87230,-12.05757832,13.111314914593603,1042269,958743,8.712032317315485,-
1131117,11310,3051,力特,光電業,174967,175256,181113,-0.16490163,-3.393461541,1484458,1710967,-13.23865393,-
1131117,11310,3052,夆典,建材營造,160314,190956,185715,-16.04662854,-13.67740893,2183173,2630975,-17.02038218,-
1131117,11310,3054,立萬利,食品工業,3814,10983,3849,-65.27360466,-0.909327098,85681,28659,198.9671656373216,主係因本期產品結構改變致銷售金額增加。
1131117,11310,3055,蔚華科,電子通路業,21191,82493,75654,-74.31175979,-71.98958416,631333,1110290,-43.13800899,本期營收減少，主係出售驗證業務及終止部份代理所致。
1131117,11310,3056,富華新,建材營造,4447052,46091,9716,9548.417261504415,45670.399341292716,4683845,1502304,211.77744318060792,營收增加係因個案心之所向完工交屋。
1131117,11310,3057,喬鼎,電腦及週邊設備業,34649,55605,51101,-37.68725834,-32.19506468,454018,484538,-6.298783584,-
1131117,11310,3058,立德,電子零組件業,253432,261239,319867,-2.988451188,-20.76956985,2630184,3145629,-16.38607096,-
1131117,11310,3059,華晶科,光電業,646789,644493,807614,0.35624902054793456,-19.91359734,5831807,7565315,-22.91389057,-
1131117,11310,3060,銘異,電腦及週邊設備業,264822,325945,262869,-18.75255028,0.7429556166759869,2841770,2144129,32.53726805,-
1131117,11310,3062,建漢,通信網路業,230243,281223,418863,-18.12796251,-45.03143032,2710647,3226230,-15.9809747,-
1131117,11310,3090,日電貿,電子零組件業,1146636,1062826,916188,7.885580518353898,25.152916213702863,10134065,8914427,13.681619693559664,-
1131117,11310,3092,鴻碩,電子零組件業,135337,157562,176400,-14.10555845,-23.27834467,1651218,1811371,-8.841534948,-
1131117,11310,3094,聯傑,半導體業,11501,14524,18295,-20.81382539,-37.13582946,134025,201953,-33.63554887,-
1131117,11310,3130,一零四,數位雲端,214105,214498,198921,-0.183218492,7.633181011557352,2093722,1958623,6.897652074952658,-
1131117,11310,3138,耀登,通信網路業,138563,158081,168153,-12.34683485,-17.59706934,1395978,1435811,-2.774250929,-
1131117,11310,3149,正達,光電業,168518,229111,165786,-26.44700604,1.6479075434596406,1785412,1530371,16.66530534099248,-
1131117,11310,3150,鈺寶-創,半導體業,20982,29916,15885,-29.86361813,32.08687440982059,304486,192871,57.87028635720248,累計營收較去年同期增加，係因市場需求增加所致。
1131117,11310,3164,景岳,生技醫療業,23510,25123,28389,-6.420411575,-17.1862341,317932,270576,17.501921826030394,-
1131117,11310,3167,大量,電機機械,321772,276382,158231,16.422921897952833,103.35585315140523,1932080,978832,97.38627261879465,主係因客戶需求量增加所致
1131117,11310,3168,眾福科,光電業,255202,326163,249704,-21.75629976,2.2018069394162687,2878667,3384985,-14.957762,-
1131117,11310,3189,景碩,半導體業,2576678,2646537,2508336,-2.639638138,2.724595110064999,25068664,21851060,14.72516207451721,-
1131117,11310,3209,全科,電子通路業,4503722,3031863,6515902,48.54635582148666,-30.88106604,40337329,49593989,-18.66488296,去年基期較高，今年10月營收仍較上月(9月)成長48.55%。
1131117,11310,3229,晟鈦,電子零組件業,86074,65115,76333,32.187667972049454,12.761191096904353,761866,780930,-2.441191912,-
1131117,11310,3231,緯創,電腦及週邊設備業,96284824,96903570,78402929,-0.638517239,22.807687452595044,848358844,715449131,18.57710174505754,-
1131117,11310,3257,虹冠電,半導體業,50035,70016,100422,-28.5377628,-50.1752604,714909,895542,-20.17024327,客戶需求減少
1131117,11310,3266,昇陽,建材營造,1449234,432539,235164,235.05279292734298,516.2652446803082,3311604,2831356,16.961766729439887,因營建收入受政策、全部完工法及建案規模不同等影響，故營收波動較大。
1131117,11310,3296,勝德,電子零組件業,131540,127565,131156,3.116058479990593,0.29278111561804265,1302168,1229406,5.918467943055426,-
1131117,11310,3305,昇貿,其他電子業,705365,764281,468499,-7.708683063,50.55848571715201,6556746,5118595,28.09659682002581,銷售量增加及原料價格上漲
1131117,11310,3308,聯德,電子零組件業,549,528,4234,3.977272727272727,-87.03353803,66735,488444,-86.33722597,客戶暫停拉貨
1131117,11310,3311,閎暉,通信網路業,206771,224747,177655,-7.998327008,16.389068700571332,1981978,1718352,15.341792601283089,-
1131117,11310,3312,弘憶股,電子通路業,1448766,1544313,1475245,-6.187022967,-1.794888307,14773752,12687817,16.440456226630634,-
1131117,11310,3321,同泰,電子零組件業,152677,165969,128999,-8.008724521,18.35518105,1629742,1292828,26.060233843945213,-
1131117,11310,3338,泰碩,電子零組件業,288371,294746,374837,-2.162879225,-23.06762673,3090537,3101895,-0.366163265,-
1131117,11310,3346,麗清,汽車工業,802050,861323,791529,-6.881622806,1.329199561860652,7560186,6662188,13.479025209135497,-
1131117,11310,3356,奇偶,光電業,126308,89317,133731,41.415408041022424,-5.550695052,1002752,1062062,-5.584419742,-
1131117,11310,3376,新日興,電子零組件業,1164173,1214558,943686,-4.148422718,23.364445376958013,11201493,8019179,39.683788078555175,-
1131117,11310,3380,明泰,通信網路業,1770171,1909565,1572369,-7.299777698,12.579871518708394,17585808,23048435,-23.70064171,-
1131117,11310,3406,玉晶光,光電業,1974372,2586457,2526093,-23.6649981,-21.84088234,19701427,17366283,13.44642373961083,-
1131117,11310,3413,京鼎,半導體業,1604601,1616439,1076432,-0.732350556,49.06663867294915,13259679,10747889,23.37007760314607,-
1131117,11310,3416,融程電,電腦及週邊設備業,309587,206362,186157,50.02132175497427,66.30424856438383,2533752,2179725,16.24181949557857,自113年度起新增合併子公司 TL Electronic GmbH及本月出貨增加
1131117,11310,3419,譁裕,通信網路業,125954,123960,113287,1.6085834140045177,11.181335899088158,1209151,1198173,0.916228291,-
1131117,11310,3432,台端,電子零組件業,5298,3987,1183,32.88186606471031,347.8444632290786,37257,14711,153.25946570593433,主係因增加新產品出貨所致
1131117,11310,3437,榮創,光電業,150617,135096,170490,11.48886717593415,-11.65640214,1703202,1661113,2.5337830719523597,-
1131117,11310,3443,創意,半導體業,1482729,1763514,2127874,-15.92190365,-30.31875948,20504278,22053792,-7.026066084,-
1131117,11310,3447,展達,通信網路業,326280,317504,155780,2.764059665390042,109.44922326357684,2024421,2578151,-21.47779552,"本月營收增加,主係客戶需求增加所致。"
1131117,11310,3450,聯鈞,半導體業,864645,797761,499660,8.383964620982976,73.04667173678101,5955756,4460543,33.520874028117206,因本期客戶需求增加，致使營收增加。
1131117,11310,3454,晶睿,光電業,736622,655568,653722,12.36393479,12.68123147148176,5893184,7956211,-25.92976732,-
1131117,11310,3481,群創,光電業,16896406,19121611,17291188,-11.63712095,-2.283139828,179722313,175627522,2.3315201133453334,-
1131117,11310,3494,誠研,電腦及週邊設備業,87121,93082,59325,-6.404030855,46.853771597134426,783154,575407,36.10435743743125,-
1131117,11310,3501,維熹,電子零組件業,483933,449321,433880,7.703178796450644,11.536139024615101,5025959,4458785,12.720371132494614,-
1131117,11310,3504,揚明光,光電業,213473,236830,219043,-9.86234852,-2.542879709,2105503,2512363,-16.19431587,-
1131117,11310,3515,華擎,電腦及週邊設備業,3086411,2042426,1851015,51.11494859544483,66.74154450396134,19531931,15231065,28.237460742239627,"“本年累計營業收入淨額”採年平均匯率計算,“本月營業收入淨額”採該月平均匯率計算,故累計營收淨額與各月營收淨額加總會有差異"
1131117,11310,3518,柏騰,其他電子業,29847,27063,26660,10.287107859439086,11.95423855963991,310910,319924,-2.817544167,-
1131117,11310,3528,安馳,電子通路業,451310,450025,466275,0.285539692,-3.209479384,4397520,5604261,-21.53256246,-
1131117,11310,3530,晶相光,半導體業,137982,208190,112482,-33.72304145,22.67029391369286,1481311,1336992,10.794305425911299,-
1131117,11310,3532,台勝科,半導體業,974107,1021364,1093137,-4.626851935,-10.88884559,10278649,12123180,-15.21491061,-
1131117,11310,3533,嘉澤,電子零組件業,2760646,2777008,2037293,-0.589195278,35.50559492424507,24578070,19969450,23.07835218295947,-
1131117,11310,3535,晶彩科,光電業,1647,2078,8245,-20.74109721,-80.02425713,594955,418771,42.071681181361654,本公司以銷售機台為主，113年10月出售機台較去年同期少，但113年累計出售機台較去年同期增加，此為產業特性，尚屬正常。
1131117,11310,3543,州巧,光電業,263343,262441,273178,0.34369629745352287,-3.600216709,2664578,2684906,-0.757121478,-
1131117,11310,3545,敦泰,半導體業,1422489,1420436,1227817,0.14453308702398418,15.855131505753707,11773411,11163854,5.460094694896584,-
1131117,11310,3550,聯穎,電子零組件業,291823,273887,309950,6.548686137,-5.848362639,2758506,3091764,-10.77889515,累計營業收入較去年減少，主係自去年第四季開始收縮減少銅線廠交易所致。
1131117,11310,3557,嘉威,居家生活,362741,343772,359627,5.517901399764961,0.8658971656744349,4847407,3885243,24.76457714485297,-
1131117,11310,3563,牧德,光電業,183770,128915,91046,42.55129348795718,101.8430244052457,1109649,1615876,-31.32833212,產業景氣復甦
1131117,11310,3576,聯合再生,光電業,303476,427365,782099,-28.98903747,-61.19723974,4496133,11051848,-59.31781726,太陽能市場需求減緩，導致本年營收較去年減少。
1131117,11310,3583,辛耘,半導體業,881700,866210,607966,1.788249962,45.02455729432238,7999392,5580579,43.34340576488569,-
1131117,11310,3588,通嘉,半導體業,120059,140750,110142,-14.70053286,9.003831417624522,1238540,923341,34.136792365983965,-
1131117,11310,3591,艾笛森,光電業,211416,231507,169440,-8.678355298,24.773371104815865,2094754,1628836,28.60435304720672,-
1131117,11310,3592,瑞鼎,半導體業,1987929,2097378,1642719,-5.218372654,21.014549658219085,20676025,15073457,37.16843455353341,-
1131117,11310,3593,力銘,電子零組件業,86860,78313,83183,10.913896798743504,4.420374355337028,709266,733640,-3.322337931,-
1131117,11310,3596,智易,通信網路業,4017880,4060581,4787154,-1.051598281,-16.06954779,40898230,41818056,-2.199590531,-
1131117,11310,3605,宏致,電子零組件業,848642,925757,713004,-8.329939714,19.02345568888814,7935141,7031094,12.857842606001284,-
1131117,11310,3607,谷崧,電子零組件業,306778,270302,220207,13.494535741503947,39.31346414964102,2529504,2163591,16.91229996796992,-
1131117,11310,3617,碩天,其他電子業,1217411,931443,1115862,30.7016103,9.100498090265642,10489708,10016075,4.728728568825613,-
1131117,11310,3622,洋華,光電業,118674,127930,83557,-7.235206754,42.02759792716349,1414003,1297620,8.968958554892804,-
1131117,11310,3645,達邁,電子零組件業,180330,192529,108840,-6.336188314,65.68357221609702,1854109,1348608,37.48316783,因去年受景氣不確定性影響，營收基期較低，致使今年營收百分比較去年同期增加。
1131117,11310,3652,精聯,電腦及週邊設備業,185924,208713,160403,-10.91882154,15.910550301428277,2003541,1851927,8.186823779,-
1131117,11310,3653,健策,電子零組件業,1310211,1204437,1038116,8.78202845,26.210462029291524,11168698,9978061,11.932548818853682,-
1131117,11310,3661,世芯-KY,半導體業,4192677,5301492,2837433,-20.91514992,47.76303088037673,43097502,24071779,79.03746125286378,本年營收較去年增加，係因量產產品增加所致。
1131117,11310,3665,貿聯-KY,其他電子業,4911147,4589632,4486505,7.005245736477347,9.464872991337355,44526059,43271943,2.8982197540794505,-
1131117,11310,3669,圓展,通信網路業,178556,215314,193551,-17.0718114,-7.747312078,2227012,2106142,5.738929283970407,-
1131117,11310,3673,TPK-KY,光電業,5369518,5660416,5967036,-5.139162917,-10.01364832,58399409,57573146,1.4351534654715585,-
1131117,11310,3679,新至陞,電子零組件業,407794,376811,337785,8.222424504592489,20.725905531625145,3425517,2833772,20.881884639978093,-
1131117,11310,3686,達能,半導體業,8603,5353,4505,60.71361853166449,90.96559378468369,69598,26834,159.3649847208765,本期營收與去年同期差異，主要係本期電子零組件材料交易量較去年同期多所致
1131117,11310,3694,海華,通信網路業,696194,837574,727089,-16.87970257,-4.249135938,7680078,8005894,-4.069701647,-
1131117,11310,3701,大眾控,電腦及週邊設備業,1162500,1079979,1271617,7.640981907981544,-8.580964237,11298184,11302233,-0.035824779,-
1131117,11310,3702,大聯大,電子通路業,74834650,105674770,62665743,-29.18399539,19.418754837072626,723780081,551463309,31.247187108870737,-
1131117,11310,3703,欣陸,建材營造,2548416,2566797,2648919,-0.716106494,-3.79411375,25583358,25212217,1.4720680850874797,-
1131117,11310,3704,合勤控,通信網路業,1983878,2238479,2278083,-11.37383911,-12.91458652,20452731,25229207,-18.93232712,-
1131117,11310,3705,永信,生技醫療業,744593,612214,618008,21.622994573792823,20.482744559940972,6620821,5701580,16.122566025557827,-
1131117,11310,3706,神達,電腦及週邊設備業,7148055,5265408,2862231,35.755007019399066,149.73718054203172,45059508,30545767,47.51473748,因超大規模雲端資料中心及雲端服務客戶們強力需求；另在車用電子市場方面，汽車製造業客戶需求也持續穩健。
1131117,11310,3708,上緯投控,綠能環保,765012,661836,657097,15.589360506228129,16.42299386544148,6534440,5996619,8.968737216754974,-
1131117,11310,3711,日月光投控,半導體業,56425583,55579391,56166613,1.5224923929087313,0.46107462452827624,489571607,477499883,2.5281103576731137,-
1131117,11310,3712,永崴投控,電腦及週邊設備業,3985696,1762220,1979006,126.17471144352011,101.3988840862534,19083200,12242743,55.87356526229457,主要係因子公司本月承接工程案件依進度認列收入
1131117,11310,3714,富采,光電業,1871093,2038647,2005740,-8.218882425,-6.71308345,20751729,18737135,10.751878555606286,-
1131117,11310,3715,定穎投控,電子零組件業,1407088,1589090,1389986,-11.45322166,1.2303721044672393,14556786,12955446,12.360361812322015,-
1131117,11310,3716,中化控股,生技醫療業,741200,748876,0,-1.025002804,,1490076,0,,10月整體營收比去年同期增加2.42%
1131117,11310,4104,佳醫,生技醫療業,762803,741238,679954,2.909321972160089,12.184500716224921,7023858,6728401,4.391191904287512,-
1131117,11310,4106,雃博,生技醫療業,205846,168150,215814,22.418079096045197,-4.618792108,1978831,2184058,-9.396591116,-
1131117,11310,4108,懷特,生技醫療業,9493,15687,16135,-39.48492382,-41.16516889,126025,131235,-3.969977521,本期營收減少係國外出貨時間差，國內外業務持續推廣中。
1131117,11310,4119,旭富,生技醫療業,168385,132340,94097,27.23666314039595,78.94831928754371,1290275,1006840,28.150947518970245,既有產品銷貨成長
1131117,11310,4133,亞諾法,生技醫療業,28291,27464,34484,3.0112146810369937,-17.95905347,295504,322559,-8.387612809,-
1131117,11310,4137,麗豐-KY,生技醫療業,337682,374340,413016,-9.792701822,-18.23997133,3376974,3718593,-9.186781129,-
1131117,11310,4142,國光生,生技醫療業,479993,340997,500691,40.76164892946272,-4.133886968,1491913,1726295,-13.5771696,-
1131117,11310,4148,全宇生技-KY,生技醫療業,255607,260314,189830,-1.808200865,34.65047674234842,2015491,2445919,-17.59780271,-
1131117,11310,4155,訊映,生技醫療業,144651,178073,86110,-18.76870722,67.98397398676111,1390839,1002230,38.774433014377934,113年10月營收較112年10月增加，係因北非客戶銷售成長及自113年10月起美國子公司Prodigy營收併入本公司所致。
1131117,11310,4164,承業醫,生技醫療業,237525,483895,703607,-50.91393794,-66.24180828,2816643,3127735,-9.946239052,主係因去年同期有驗收大型儀器設備，而本月並無驗收大型儀器設備，故使得本月營收較去年同期月份大幅減少。
1131117,11310,4190,佐登-KY,生技醫療業,193101,171271,231439,12.745882256774351,-16.56505602,1894535,2506255,-24.40773185,-
1131117,11310,4306,炎洲,塑膠工業,1172786,1291101,1309994,-9.163884158,-10.4739411,13727702,10529198,30.377470344844877,-
1131117,11310,4414,如興,紡織纖維,1109438,1271156,1027454,-12.72212065,7.9793353279076245,11930898,11737924,1.6440215492961106,-
1131117,11310,4426,利勤,紡織纖維,82579,67684,97965,22.00667809231133,-15.70560915,817796,1095769,-25.36784669,-
1131117,11310,4438,廣越,紡織纖維,1226930,2017626,1113161,-39.18942361,10.22035446804191,14311403,15036925,-4.824935949,-
1131117,11310,4439,冠星-KY,紡織纖維,417873,413392,312770,1.0839590509734103,33.60392621,4732135,4532337,4.408277672203104,-
1131117,11310,4440,宜新實業,紡織纖維,95292,104341,73576,-8.672525661,29.515059258453842,932390,819624,13.758259885020449,-
1131117,11310,4526,東台,電機機械,498375,455984,547976,9.296598126250045,-9.051673796,4530957,6256232,-27.57690252,-
1131117,11310,4532,瑞智,電機機械,1774251,1565303,1224674,13.348725454432785,44.87537091503535,17846068,13669266,30.556154222179888,-
1131117,11310,4536,拓凱,運動休閒,895765,871566,616617,2.776496559067242,45.270889385145075,7717266,7863809,-1.86351169,-
1131117,11310,4540,全球傳動,電機機械,142517,172404,149449,-17.33544465,-4.638371618,1807012,2258585,-19.99362433,-
1131117,11310,4545,銘鈺,電子零組件業,186598,210677,134905,-11.42934445,38.31807568288796,2018634,1776373,13.637957793774168,-
1131117,11310,4551,智伸科,汽車工業,678697,729219,574448,-6.928234179,18.147682644904325,6386102,6078943,5.052835665674115,-
1131117,11310,4552,力達-KY,電機機械,317203,321647,476701,-1.381638877,-33.45870892,3003764,4061700,-26.04663072,-
1131117,11310,4555,氣立,電機機械,112289,132029,91263,-14.95126071,23.038909525218326,1220122,1128564,8.112787577842285,-
1131117,11310,4557,永新-KY,汽車工業,391519,372506,275530,5.104078860474731,42.09668638623744,3142305,2616320,20.10400103962818,-
1131117,11310,4560,強信-KY,電機機械,142872,142028,108184,0.5942490213197398,32.063891148413816,1300562,1016845,27.90169593202504,-
1131117,11310,4562,穎漢,電機機械,59671,76153,43827,-21.64327078,36.15123097633879,620579,606800,2.2707646671061306,-
1131117,11310,4564,元翎,電機機械,105333,71381,99786,47.56447794230958,5.558896037520293,872047,1116704,-21.90884961,-
1131117,11310,4566,時碩工業,電機機械,407918,411492,315535,-0.868546655,29.278210024244537,4007268,3530617,13.500501470422876,-
1131117,11310,4569,六方科-KY,汽車工業,140049,119101,124419,17.588433346487435,12.562389988667325,1211944,998584,21.366254616537017,-
1131117,11310,4571,鈞興-KY,電機機械,258420,215533,175355,19.898113049973787,47.36962162470417,2491205,1913436,30.19536582357602,-
1131117,11310,4572,駐龍,電機機械,80753,72489,65063,11.400350397991419,24.11508845273043,748687,692470,8.118330035958236,-
1131117,11310,4576,大銀微系統,電機機械,182863,216868,192893,-15.680045,-5.199773968,1817529,1815244,0.12587839430952533,-
1131117,11310,4581,光隆精密-KY,汽車工業,95450,93235,106207,2.375717273556068,-10.12833429,923049,1005693,-8.217617106,-
1131117,11310,4583,台灣精銳,電機機械,246659,223820,240051,10.20418193190957,2.7527483743037937,2473999,2244624,10.218860708965066,-
1131117,11310,4588,玖鼎電力,其他電子業,77287,79337,86851,-2.583914189,-11.01196302,821881,917491,-10.42081067,因按照合約規範，每月出貨數量依客戶通知出貨。
1131117,11310,4720,德淵,化學工業,336425,304287,291734,10.561739410490754,15.319092049606834,3035795,2727490,11.303616145247096,-
1131117,11310,4722,國精化,化學工業,295922,318145,278809,-6.985179714,6.1378936834894136,3370485,2780133,21.23466755007764,-
1131117,11310,4736,泰博,生技醫療業,394852,441740,388000,-10.61438855,1.765979381443299,3868583,4116464,-6.021697263,-
1131117,11310,4737,華廣,生技醫療業,177974,162080,176451,9.806268509378086,0.8631291406679474,1609504,1442361,11.588153035197152,-
1131117,11310,4739,康普,化學工業,304470,326116,353653,-6.637515485,-13.90713496,3495561,4504165,-22.39269654,-
1131117,11310,4746,台耀,生技醫療業,381063,365234,402586,4.333933861579152,-5.346186902,3760564,3550715,5.910049103,-
1131117,11310,4755,三福化,化學工業,407258,351865,419200,15.742685404913816,-2.848759542,3976441,4094776,-2.88990167,-
1131117,11310,4763,材料-KY,化學工業,1415965,1501614,1241760,-5.703796049,14.028878366189923,12596458,8430627,49.41306263460594,-
1131117,11310,4764,雙鍵,化學工業,250436,270644,168494,-7.466635137,48.631998765534675,2193535,1834986,19.539604116870645,-
1131117,11310,4766,南寶,化學工業,2090536,1976467,1876873,5.771358692050006,11.383988154765932,18951621,16940654,11.870657413816492,-
1131117,11310,4770,上品,化學工業,546920,610962,418569,-10.48215765,30.664239348828985,5387197,4822466,11.710419523953098,-
1131117,11310,4771,望隼,生技醫療業,311009,259008,294506,20.076986039041266,5.603620978859514,2551257,2060144,23.83877049371306,-
1131117,11310,4807,日成-KY,貿易百貨,230416,201814,141972,14.172455825661253,62.29679091651875,1445892,950762,52.07717599,由於產業旺季訂單量持續增長，本月合併收入較去年同期成長62.3%。
1131117,11310,4904,遠傳,通信網路業,9843541,9121101,8923135,7.920535031900206,10.314827692285279,85298807,76147157,12.01837384421325,-
1131117,11310,4906,正文,通信網路業,2014560,1640092,1821600,22.832133807127892,10.59288537549407,21559922,22057140,-2.254226976,-
